ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38
92428,Soyuncu,DEF,4.4,LEI,9.353968891,10.54324072,9.430134636,,114.1428571,114.1428571,57.07142857,,5.278129721,3.187403455,2.975155293,,0.873734676,0.873734676,0.657894737,,4.611684959,2.784944924,1.957339008
241952,Romero,DEF,4.7,TOT,10.34883414,10.51015,9.145754101,,163.4285714,81.71428571,81.71428571,,3.6455121,3.583164178,3.402129,,0.998289435,0.960526316,0.960526316,,3.639276214,3.441723487,3.267834434
23287,Tarkowski,DEF,4.8,BUR,10.40314865,10.48833321,9.028837069,,85.87142857,171.7428571,85.87142857,,3.056199624,4.001154352,3.485462509,,0.978947368,0.999512982,0.978947368,,2.99185858,3.999205717,3.412084351
23521,Evans,DEF,4.9,LEI,8.822804901,10.42591309,9.302633801,,101.2857143,101.2857143,50.64285714,,5.353847281,3.25998323,3.191588825,,0.809749268,0.809749268,0.578947368,,4.335273916,2.639769033,1.847761951
182119,Castagne,DEF,4.9,LEI,9.049318708,10.37090013,9.261902067,,105.2857143,105.2857143,52.64285714,,5.167785248,3.222572393,2.985381435,,0.853815171,0.853815171,0.631578947,,4.412333445,2.751481199,1.885504064
186823,Fofana,DEF,4.5,LEI,9.142434613,10.33170644,9.239040448,,114.1428571,114.1428571,57.07142857,,5.157227926,3.119571159,2.904276541,,0.873734676,0.873734676,0.657894737,,4.506048868,2.725677495,1.91070825
137292,Justin,DEF,4.9,LEI,8.572066649,10.32430149,9.197865425,,88,88,44,,5.295327647,3.334867494,3.242603812,,0.785625501,0.785625501,0.552631579,,4.160144438,2.619956947,1.791965264
176641,B White,DEF,5,ARS,9.475518704,10.27129932,8.839518766,,94.0952381,72.83333333,85.42857143,,3.72885406,3.255253223,3.904941094,,0.78632022,0.842105263,0.973684211,,2.932073345,2.741265872,3.802179486
225296,Sessegnon,DEF,4.6,TOT,9.238806407,10.16560707,8.911918768,,128.5047619,58.11904762,51.5,,3.863729293,3.570958518,3.425251743,,0.98396809,0.815789474,0.736842105,,3.801786332,2.91315037,2.523869705
88564,R Pereira,DEF,5.3,LEI,8.308087632,10.06032247,8.962053995,,88,88,44,,5.159473904,3.199756946,3.150132512,,0.785625501,0.785625501,0.552631579,,4.053414272,2.513810655,1.740862704
45068,Taylor,DEF,4.5,BUR,9.666317499,9.773102182,8.420835904,,84.54761905,166.452381,82.78571429,,2.865607661,3.758621821,3.204692168,,0.973684211,0.999239237,0.973684211,,2.790196933,3.755762403,3.120358164
45008,Dunk,DEF,5,BHA,9.360270892,9.518165629,8.195125446,,84.54761905,84.54761905,84.54761905,,3.06257526,3.061804232,3.488871694,,0.973684211,0.973684211,0.973684211,,2.981981174,2.981230437,3.397059281
192193,Jansson,DEF,4.5,BRE,9.217959617,9.375854354,8.120396533,,85.42857143,85.42857143,85.42857143,,3.279750006,2.852478556,3.334865098,,0.973684211,0.973684211,0.973684211,,3.193440796,2.777413331,3.247105491
189201,Clyne,DEF,4.6,CRY,8.161678089,9.364477873,8.191575571,,63.5,127,63.5,,3.389219948,4.132302931,2.50029883,,0.736842105,0.924915898,0.736842105,,2.497319962,3.822032674,1.842325454
139208,Webster,DEF,4.4,BHA,9.067413509,9.272676667,7.983888116,,82.14285714,82.14285714,82.14285714,,2.993367199,2.983762745,3.4114726,,0.965789474,0.965789474,0.965789474,,2.890962532,2.881686651,3.294764327
192195,Henry,DEF,4.7,BRE,8.77575996,8.981023118,7.786408958,,78.64761905,76.9,76.9,,3.162760484,2.774156993,3.149700466,,0.965789474,0.965789474,0.965789474,,3.054560783,2.679251622,3.041947555
176652,Ayling,DEF,4.3,LEE,8.853694703,8.938879266,7.885312696,,171.7428571,85.87142857,85.87142857,,3.480741568,3.078521952,2.411710201,,0.999512982,0.978947368,0.978947368,,3.479046384,3.013710964,2.360937355
257280,C Roberts,DEF,4.6,BUR,7.59184233,8.862533183,7.639958166,,62.42857143,124.8571429,62.42857143,,2.987158158,3.245922724,3.389106926,,0.723684211,0.917286153,0.723684211,,2.161759193,2.977439967,2.45264317
132438,Dawson,DEF,4.9,WHU,8.731625485,8.857941275,7.792847229,,85.87142857,85.87142857,85.87142857,,3.922609249,1.913514468,3.08327866,,0.978947368,0.978947368,0.978947368,,3.840028002,1.873229953,3.01836753
23044,Stones,DEF,5.8,MCI,5.146651773,8.839852178,7.657484859,,31.47368421,37.02380952,37.02380952,,5.218004684,3.91489699,4.450602166,,0.311294534,0.421052632,0.421052632,,1.624336339,1.64837768,1.873937754
234803,Collins,DEF,4.5,BUR,7.680552507,8.837727509,7.690569048,,83.45238095,128.0714286,46.35714286,,3.040187256,3.176771898,3.403765791,,0.960526316,0.934570394,0.526315789,,2.920179864,2.968916964,1.791455679
234799,Ajer,DEF,4.4,BRE,8.675785785,8.833680522,7.653722821,,83.66666667,83.66666667,83.66666667,,3.077425997,2.729787842,3.103052644,,0.973684211,0.973684211,0.973684211,,2.996441102,2.65795132,3.021393364
23544,Kouyate,DEF,4.6,CRY,7.620340917,8.823140701,7.710519606,,51.5,103,51.5,,3.1297108,3.854913827,2.373326832,,0.736842105,0.924915898,0.736842105,,2.306102695,3.565471082,1.74876714
177020,Veltman,DEF,4.3,BHA,8.376371494,8.581634652,7.387526239,,80.3952381,80.3952381,80.3952381,,2.764662271,2.745118197,3.163301733,,0.965789474,0.965789474,0.965789474,,2.670081719,2.651206259,3.055083516
185167,Semedo,DEF,4.8,WOL,8.036288527,8.542195737,7.598304432,,129,76.35714286,76.35714286,,3.040987735,4.40724987,1.319933161,,0.957572711,0.894736842,0.894736842,,2.911966868,3.943328831,1.180992828
88496,Coady,DEF,4.9,WOL,8.310226937,8.464835702,7.616705225,,170.1928571,84.54285714,84.32142857,,3.387957759,4.013085241,1.103961172,,0.999011407,0.963157895,0.960526316,,3.384608447,3.865234732,1.060383758
23543,A Cresswell,DEF,5.2,WHU,8.244633516,8.449896674,7.424176371,,82.14285714,82.14285714,82.14285714,,3.710257831,1.853091703,2.973328221,,0.965789474,0.965789474,0.965789474,,3.583327958,1.78969646,2.871609097
23000,Zouma,DEF,5.2,WHU,8.318269264,8.444585053,7.416184004,,85.87142857,85.87142857,85.87142857,,3.679849115,1.836638032,2.980669628,,0.978947368,0.978947368,0.978947368,,3.602378607,1.797971968,2.917918689
88556,Boly,DEF,4.5,WOL,8.039398404,8.428543834,7.572935764,,164.3071429,78.68333333,76.35714286,,3.382809332,3.986368191,1.145311513,,0.997532548,0.913157895,0.894736842,,3.374462413,3.640183585,1.024752407
184661,Reguilon,DEF,5.3,TOT,4.795870918,8.420863604,7.170311785,,22.52631579,27.63157895,42.5,,3.168584697,4.244474455,4.320861529,,0.266451025,0.368421053,0.552631579,,0.844272642,1.563753747,2.387844529
276427,H Kamara,DEF,4,WAT,8.214436142,8.321220825,7.706004873,,169.0952381,84.54761905,84.54761905,,4.870636365,2.36751976,1.070458527,,0.999239237,0.973684211,0.973684211,,4.866930967,2.305216608,1.042288566
175378,L Thomas,DEF,4.5,LEI,5.658883647,8.238296955,7.291847271,,72.42105263,72.42105263,36.21052632,,4.310895654,2.6351814,2.805589816,,0.644620357,0.644620357,0.421052632,,2.778891097,1.698691575,1.181300975
225319,Konate,DEF,5.5,LIV,4.44490963,8.165087292,7.120055337,,57.47368421,28.73684211,28.73684211,,4.024131747,3.357748892,4.240078139,,0.508332222,0.315789474,0.315789474,,2.045595831,1.060341755,1.338972044
242981,T Chalobah,DEF,5.1,CHE,3.85650348,8.066908426,7.090495257,,50.52631579,18.10526316,18.10526316,,4.580156121,3.748250314,4.263469699,,0.473744895,0.210526316,0.210526316,,2.169825582,0.789105329,0.897572568
241033,Varane,DEF,5.4,MUN,5.860694518,7.997536623,6.932343768,,82.14285714,0,82.14285714,,3.016995012,0.001493,3.051299039,,0.965789474,0,0.965789474,,2.913782024,0,2.946912493
