ID,Name,Pos,Price,Team,xPts GW34-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,34,35,36,37,38,xPts if play,34,35,36,37,38,Probability to play,34,35,36,37,38,xPts,34,35,36,37,38
23479,Dier,DEF,4.8,TOT,17.39983478,17.71904539,13.19760334,,83.45238095,83.45238095,166.9047619,83.45238095,83.45238095,,2.979646379,3.277826163,4.31549059,3.803942372,3.56832735,,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,,2.862028759,3.148438288,4.308108661,3.653786752,3.427472323
257275,Emerson R,DEF,5,TOT,17.39860621,17.71781681,13.18458042,,78.23809524,78.23809524,156.4761905,78.23809524,78.23809524,,2.936139738,3.329971516,4.254384556,3.834935056,3.590925309,,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,,2.820239485,3.198525272,4.247107153,3.683556041,3.449178258
187804,Andersen,DEF,4.7,CRY,17.45296595,17.62236104,13.12300829,,85.87142857,85.87142857,85.87142857,171.7428571,85.87142857,,3.295413187,2.624596909,3.676347529,5.44136119,2.676268247,,0.978947368,0.978947368,0.978947368,0.999512982,0.978947368,,3.226036067,2.569342237,3.598950739,5.438711148,2.619925758
231961,Guehi,DEF,4.8,CRY,17.42790334,17.59729842,13.10417375,,85.87142857,85.87142857,85.87142857,171.7428571,85.87142857,,3.290214195,2.620715555,3.670991727,5.434389163,2.672221295,,0.978947368,0.978947368,0.978947368,0.999512982,0.978947368,,3.220946528,2.565542596,3.593707691,5.431742517,2.615964004
45111,Christensen,DEF,5,CHE,15.3605735,18.3501075,14.1150651,,113.8571429,39.5,112.7142857,52.64285714,52.64285714,,4.746022391,3.380723938,5.491218918,3.486569529,3.965787084,,0.883250403,0.473684211,0.885140491,0.631578947,0.631578947,,4.191926189,1.601395549,4.860500212,2.202043913,2.504707632
23490,Ben T Davies,DEF,4.8,TOT,17.03839799,17.46552851,13.00933812,,78.92857143,78.92857143,157.8571429,78.92857143,78.92857143,,2.947653238,3.264525308,4.235461365,3.77144104,3.544177694,,0.947368421,0.947368421,0.996961057,0.947368421,0.947368421,,2.792513594,3.092708187,4.22259004,3.572944143,3.357642026
23287,Tarkowski,DEF,4.8,BUR,16.99865751,17.1680526,12.88654311,,85.87142857,85.87142857,85.87142857,171.7428571,85.87142857,,3.599600745,2.972162761,3.093393201,4.09946531,3.513476922,,0.978947368,0.978947368,0.978947368,0.999512982,0.978947368,,3.523819676,2.909590913,3.028269134,4.097468796,3.439508987
225290,Young,DEF,5,AVL,16.9796099,17.27071304,12.92716959,,76.9,67.78571429,135.5714286,135.5714286,67.78571429,,2.397750274,3.444637662,4.275137589,5.891594578,1.334972652,,0.965789474,0.947368421,0.996961057,0.996961057,0.947368421,,2.315721975,3.263340943,4.26214569,5.873690359,1.264710933
45008,Dunk,DEF,5,BHA,16.42509014,16.68824803,12.71077251,,84.54761905,84.54761905,84.54761905,84.54761905,84.54761905,,3.686559582,3.454779828,3.095931248,3.085995508,3.545745327,,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.589544856,3.36386457,3.014459373,3.0047851,3.452436239
174861,Mitchell,DEF,4.8,CRY,16.45729536,16.67987272,12.47044554,,84.54761905,84.54761905,84.54761905,152.3333333,84.54761905,,3.189563166,2.601405394,3.561745399,4.82839561,2.620360284,,0.973684211,0.973684211,0.973684211,0.993974481,0.973684211,,3.105627294,2.532947357,3.468015257,4.799302019,2.551403434
241033,Varane,DEF,5.4,MUN,14.15896039,16.37213229,12.99006927,,156.8809524,82.14285714,82.14285714,0,82.14285714,,4.800061519,3.557593533,3.101633725,0.001493,3.050839333,,0.996045628,0.965789474,0.965789474,0,0.965789474,,4.781080288,3.435886386,2.995525203,0,2.946468514
139208,Webster,DEF,4.5,BHA,15.88949152,16.23159678,12.3628861,,82.14285714,82.14285714,82.14285714,82.14285714,82.14285714,,3.603547536,3.35890393,3.022621181,3.003399861,3.463862035,,0.965789474,0.965789474,0.965789474,0.965789474,0.965789474,,3.480268279,3.243994059,2.91921572,2.900651971,3.345361492
23076,Maguire,DEF,5.1,MUN,13.76203456,16.24163657,12.91669567,,161.5166667,78.5,78.5,0,78.5,,4.834218325,3.624293906,3.064381506,0.001273,3.019912232,,0.997041102,0.921052632,0.921052632,0,0.921052632,,4.819914365,3.33816544,2.82245665,0,2.781498109
